order_id,product_id,quantity,unit_price,discount
2774,34,2,95.61,0.0
2775,105,3,45.11,0.0
2775,90,1,109.37,0.1
2775,15,3,50.98,0.0
2775,73,4,111.85,0.0
2776,59,3,90.35,0.15
2776,83,2,34.02,0.0
2776,51,3,37.61,0.0
2776,1,4,74.48,0.0
2777,111,3,36.67,0.1
2777,107,4,257.39,0.0
2777,95,1,31.66,0.0
2777,109,1,24.7,0.0
2777,9,1,35.83,0.0
2778,120,3,87.36,0.0
2778,90,1,109.37,0.0
2779,72,1,27.53,0.15
2779,103,3,101.9,0.0
2780,116,1,340.28,0.0
2780,48,4,128.2,0.0
2780,118,3,369.42,0.0
2780,51,1,37.61,0.0
2780,95,3,31.66,0.15
2781,111,1,36.67,0.0
2781,90,1,109.37,0.2
2781,28,2,93.78,0.0
2781,27,3,86.91,0.0
2782,69,3,149.0,0.1
2782,117,2,15.26,0.0
2782,9,1,35.83,0.0
2782,18,1,673.88,0.0
2782,109,1,24.7,0.1
2783,10,1,121.49,0.0
2783,57,1,260.52,0.0
2784,41,4,61.94,0.0
2784,81,2,31.68,0.0
2785,41,4,61.94,0.0
2786,68,1,34.7,0.0
2787,58,2,22.91,0.0
2787,32,4,37.01,0.15
2788,65,2,759.55,0.0
2788,98,3,979.01,0.0
2788,48,3,128.2,0.0
2788,97,2,15.51,0.0
2789,100,4,30.75,0.1
2789,78,3,137.74,0.2
2789,43,2,23.13,0.0
2790,28,4,93.78,0.0
2790,30,2,18.03,0.0
2790,54,4,27.62,0.0
2790,62,1,151.53,0.0
2791,81,2,31.68,0.0
2791,76,4,10.64,0.1
2791,42,2,13.33,0.0
2791,84,3,62.27,0.0
2792,16,2,15.62,0.0
2792,119,1,44.92,0.0
2793,73,3,111.85,0.0
2793,102,4,104.68,0.0
2793,44,3,18.46,0.1
2793,28,4,93.78,0.0
2793,11,2,362.9,0.0
2794,39,4,813.85,0.0
2794,5,2,95.87,0.1
2794,81,2,31.68,0.0
2794,94,2,8.62,0.0
2794,7,4,23.82,0.1
2795,59,3,90.35,0.0
2795,84,1,62.27,0.1
2796,117,3,15.26,0.1
2796,120,2,87.36,0.0
2797,54,2,27.62,0.0
2797,111,4,36.67,0.0
2797,119,3,44.92,0.0
2798,71,1,114.05,0.0
2798,98,1,979.01,0.1
2798,101,2,29.93,0.0
2799,57,1,260.52,0.0
2799,84,1,62.27,0.0
2799,99,4,38.04,0.0
2799,69,4,149.0,0.0
2799,5,4,95.87,0.0
2800,34,2,95.61,0.0
2800,1,2,74.48,0.15
2801,92,3,66.97,0.1
2801,41,4,61.94,0.0
2801,84,4,62.27,0.0
2802,11,1,362.9,0.0
2802,29,1,102.09,0.0
2802,1,4,74.48,0.0
2803,79,2,73.8,0.0
2803,78,2,137.74,0.0
2803,88,1,13.67,0.0
2803,114,2,14.07,0.0
2803,3,1,210.73,0.0
2804,14,2,74.09,0.1
2804,84,4,62.27,0.0
2804,58,4,22.91,0.15
2804,81,3,31.68,0.1
2805,55,4,16.78,0.0
2806,46,3,1072.61,0.0
2806,94,2,8.62,0.0
2806,36,1,76.85,0.0
2807,32,2,37.01,0.0
2807,95,1,31.66,0.0
2807,9,1,35.83,0.0
2807,38,4,37.51,0.1
2807,53,3,108.15,0.0
2808,54,2,27.62,0.2
2808,98,1,979.01,0.0
2808,18,4,673.88,0.0
2808,43,2,23.13,0.0
2809,51,1,37.61,0.0
2809,64,3,248.26,0.0
2809,67,3,38.0,0.15
2809,54,1,27.62,0.0
2810,27,2,86.91,0.0
2810,55,3,16.78,0.0
2811,84,1,62.27,0.0
2811,34,4,95.61,0.0
2812,93,1,68.0,0.15
2812,55,2,16.78,0.0
2812,58,2,22.91,0.15
2812,110,4,59.35,0.1
2813,87,2,400.13,0.0
2813,82,4,55.45,0.0
2813,18,2,673.88,0.0
2813,26,1,36.15,0.0
2814,111,4,36.67,0.0
2814,12,1,61.23,0.0
2814,27,3,86.91,0.0
2815,73,3,111.85,0.0
2815,116,4,340.28,0.0
2815,88,2,13.67,0.0
2815,10,3,121.49,0.0
2816,60,3,91.68,0.0
2816,62,3,151.53,0.1
2816,8,2,274.79,0.0
2817,43,1,23.13,0.0
2817,77,2,15.68,0.0
2818,68,4,34.7,0.0
2818,39,2,813.85,0.0
2819,48,1,128.2,0.0
2819,65,4,759.55,0.0
2819,79,3,73.8,0.0
2820,50,2,36.36,0.0
2820,39,1,813.85,0.0
2821,17,1,30.4,0.0
2822,62,1,151.53,0.0
2823,120,3,87.36,0.0
2823,40,1,72.98,0.0
2824,65,2,759.55,0.0
2825,91,4,128.38,0.0
2826,53,2,108.15,0.0
2826,43,4,23.13,0.0
2826,46,1,1072.61,0.0
2826,37,4,921.79,0.0
2826,111,4,36.67,0.15
2827,22,4,133.91,0.0
2828,35,3,273.54,0.0
2829,8,3,274.79,0.0
2829,19,1,207.39,0.1
2829,120,1,87.36,0.0
2829,78,3,137.74,0.0
2829,65,3,759.55,0.0
2830,45,3,28.82,0.1
2830,48,1,128.2,0.0
2831,2,3,26.52,0.0
2831,3,4,210.73,0.0
2832,104,3,291.82,0.0
2832,84,1,62.27,0.0
2832,66,4,405.53,0.0
2832,53,4,108.15,0.0
2832,3,2,210.73,0.0
2833,20,3,17.08,0.0
2833,9,1,35.83,0.0
2834,103,2,101.9,0.0
2834,114,1,14.07,0.0
2834,14,2,74.09,0.0
2834,54,3,27.62,0.0
2835,119,3,44.92,0.0
2835,106,3,46.75,0.0
2835,107,2,257.39,0.0
2835,10,4,121.49,0.0
2836,23,1,25.86,0.0
2836,119,3,44.92,0.0
2837,86,2,230.89,0.0
2837,79,4,73.8,0.0
2837,102,1,104.68,0.0
2837,25,1,11.98,0.15
2837,75,3,350.21,0.0
2838,23,1,25.86,0.0
2838,17,3,30.4,0.0
2839,16,3,15.62,0.0
2839,40,1,72.98,0.15
2839,53,1,108.15,0.0
2840,44,1,18.46,0.0
2840,61,4,37.44,0.0
2841,58,4,22.91,0.0
2841,51,3,37.61,0.0
2842,75,1,350.21,0.0
2842,24,2,20.63,0.2
2842,23,3,25.86,0.0
2843,83,3,34.02,0.0
2844,70,3,28.81,0.0
2844,106,2,46.75,0.0
2844,112,2,10.05,0.0
2844,39,4,813.85,0.0
2845,18,1,673.88,0.0
2845,114,3,14.07,0.0
2845,3,2,210.73,0.0
2845,76,3,10.64,0.0
2845,118,3,369.42,0.0
2846,100,4,30.75,0.15
2846,85,3,22.44,0.0
2847,85,1,22.44,0.0
2847,89,4,15.09,0.15
2848,5,1,95.87,0.1
2848,44,3,18.46,0.0
2848,18,2,673.88,0.1
2848,4,4,30.61,0.0
2848,14,2,74.09,0.15
2849,28,4,93.78,0.0
2849,11,3,362.9,0.0
2849,95,3,31.66,0.0
2849,115,1,22.31,0.0
2849,111,4,36.67,0.15
2850,103,4,101.9,0.2
2850,119,2,44.92,0.1
2850,31,2,527.26,0.0
2851,58,3,22.91,0.0
2851,30,1,18.03,0.1
2851,64,3,248.26,0.0
2851,75,4,350.21,0.0
2851,89,3,15.09,0.0
2852,95,4,31.66,0.0
2853,17,1,30.4,0.0
2853,46,1,1072.61,0.0
2853,107,1,257.39,0.0
2854,84,3,62.27,0.2
2854,35,1,273.54,0.0
2854,55,3,16.78,0.0
2855,35,2,273.54,0.0
2855,89,2,15.09,0.0
2856,80,4,21.1,0.0
2857,58,4,22.91,0.0
2857,100,3,30.75,0.0
2857,26,2,36.15,0.0
2857,63,2,19.91,0.0
2858,114,3,14.07,0.0
2858,31,3,527.26,0.1
2858,15,1,50.98,0.1
2858,56,2,180.17,0.1
2858,4,1,30.61,0.0
2859,24,3,20.63,0.0
2859,26,1,36.15,0.0
2859,5,1,95.87,0.1
2859,70,2,28.81,0.1
2859,61,1,37.44,0.0
2860,52,2,15.79,0.0
2860,79,3,73.8,0.0
2860,32,1,37.01,0.0
2860,96,3,13.59,0.0
2861,85,3,22.44,0.0
2862,4,1,30.61,0.15
2862,107,2,257.39,0.0
2862,66,1,405.53,0.0
2863,105,3,45.11,0.0
2863,106,1,46.75,0.0
2863,56,4,180.17,0.0
2864,69,4,149.0,0.2
2864,10,1,121.49,0.2
2865,32,1,37.01,0.0
2865,4,3,30.61,0.0
2865,79,2,73.8,0.0
2866,63,2,19.91,0.0
2866,115,3,22.31,0.0
2867,6,3,79.0,0.15
2867,48,4,128.2,0.0
2867,99,1,38.04,0.0
2867,37,1,921.79,0.0
2868,20,2,17.08,0.0
2868,117,3,15.26,0.1
2868,36,3,76.85,0.0
2869,47,1,25.63,0.0
2869,102,4,104.68,0.0
2869,120,4,87.36,0.0
2869,89,3,15.09,0.0
2870,83,3,34.02,0.0
2871,47,3,25.63,0.2
2871,26,1,36.15,0.0
2872,29,1,102.09,0.0
2872,64,3,248.26,0.0
2872,54,2,27.62,0.0
2872,117,1,15.26,0.0
2873,27,1,86.91,0.0
2873,77,1,15.68,0.0
2873,51,1,37.61,0.0
2873,53,1,108.15,0.0
2873,98,2,979.01,0.2
2874,101,3,29.93,0.2
2874,60,1,91.68,0.15
2875,30,3,18.03,0.0
2875,58,3,22.91,0.0
2875,59,1,90.35,0.0
2875,24,3,20.63,0.0
2875,28,1,93.78,0.0
2876,101,3,29.93,0.0
2876,67,3,38.0,0.0
2876,81,2,31.68,0.1
2877,105,3,45.11,0.0
2877,48,1,128.2,0.1
2877,91,3,128.38,0.0
2877,52,4,15.79,0.0
2877,38,3,37.51,0.0
2878,14,2,74.09,0.0
2878,71,2,114.05,0.0
2879,59,4,90.35,0.0
2879,19,3,207.39,0.0
2879,60,1,91.68,0.0
2879,93,2,68.0,0.0
2880,78,2,137.74,0.0
2880,55,1,16.78,0.1
2881,93,4,68.0,0.0
2881,44,1,18.46,0.0
2882,20,3,17.08,0.0
2882,45,4,28.82,0.0
2882,9,4,35.83,0.0
2882,3,3,210.73,0.0
2883,119,3,44.92,0.0
2883,53,4,108.15,0.0
2884,117,3,15.26,0.0
2884,75,1,350.21,0.1
2884,112,4,10.05,0.0
2884,49,1,23.55,0.0
2885,35,2,273.54,0.0
2886,53,3,108.15,0.0
2887,113,4,570.95,0.15
2888,6,3,79.0,0.0
2888,112,3,10.05,0.0
2889,44,1,18.46,0.0
2889,12,3,61.23,0.0
2889,41,4,61.94,0.0
2889,85,1,22.44,0.15
2889,27,4,86.91,0.0
2890,111,2,36.67,0.0
2890,87,1,400.13,0.1
2890,109,4,24.7,0.0
2890,40,1,72.98,0.0
2890,5,4,95.87,0.0
2891,119,1,44.92,0.0
2891,113,1,570.95,0.0
2891,112,1,10.05,0.2
2891,115,3,22.31,0.0
2892,118,1,369.42,0.0
2892,31,4,527.26,0.0
2892,100,3,30.75,0.0
2893,40,4,72.98,0.15
2893,108,2,27.5,0.0
2893,104,1,291.82,0.0
2894,81,2,31.68,0.0
2894,99,2,38.04,0.2
2894,11,4,362.9,0.0
2895,108,3,27.5,0.1
2895,76,3,10.64,0.0
2895,14,1,74.09,0.0
2896,40,4,72.98,0.0
2896,119,4,44.92,0.1
2896,25,3,11.98,0.15
2896,43,1,23.13,0.0
2897,27,1,86.91,0.1
2897,112,3,10.05,0.0
2897,100,2,30.75,0.0
2897,105,3,45.11,0.0
2897,1,3,74.48,0.0
2898,103,1,101.9,0.0
2898,44,1,18.46,0.15
2898,57,4,260.52,0.1
2898,33,3,19.5,0.0
2898,25,2,11.98,0.0
2899,88,2,13.67,0.0
2900,103,3,101.9,0.0
2900,58,1,22.91,0.0
2901,51,4,37.61,0.0
2901,92,2,66.97,0.0
2901,70,3,28.81,0.0
2902,7,1,23.82,0.0
2902,38,1,37.51,0.15
2903,23,4,25.86,0.2
2903,103,3,101.9,0.0
2904,58,3,22.91,0.1
2904,103,3,101.9,0.0
2904,78,2,137.74,0.2
2904,66,2,405.53,0.0
2905,101,4,29.93,0.0
2906,119,2,44.92,0.0
2906,42,2,13.33,0.0
2906,38,2,37.51,0.0
2906,68,3,34.7,0.0
2907,17,3,30.4,0.0
2907,67,3,38.0,0.0
2907,34,4,95.61,0.0
2907,5,1,95.87,0.0
2908,22,1,133.91,0.0
2909,89,3,15.09,0.0
2909,20,1,17.08,0.0
2910,40,4,72.98,0.0
2910,30,2,18.03,0.1
2910,32,3,37.01,0.0
2911,107,3,257.39,0.0
2912,92,3,66.97,0.0
2912,57,1,260.52,0.0
2913,91,4,128.38,0.0
2913,66,1,405.53,0.1
2913,88,1,13.67,0.0
2913,64,3,248.26,0.2
2913,61,4,37.44,0.0
2914,64,4,248.26,0.1
2914,105,2,45.11,0.2
2914,67,3,38.0,0.0
2914,39,3,813.85,0.0
2914,76,1,10.64,0.1
2915,29,1,102.09,0.1
2915,18,4,673.88,0.0
2915,16,3,15.62,0.1
2915,69,3,149.0,0.2
2916,73,2,111.85,0.0
2917,100,2,30.75,0.0
2917,79,4,73.8,0.0
2917,12,3,61.23,0.0
2918,48,2,128.2,0.0
2918,18,4,673.88,0.1
2918,103,2,101.9,0.2
2918,9,1,35.83,0.0
2918,80,1,21.1,0.0
2919,34,2,95.61,0.0
2919,10,3,121.49,0.0
2919,77,2,15.68,0.0
2920,54,2,27.62,0.0
2921,32,1,37.01,0.0
2921,6,2,79.0,0.0
2921,115,2,22.31,0.0
2922,38,2,37.51,0.0
2922,25,1,11.98,0.1
2922,66,2,405.53,0.2
2922,96,4,13.59,0.2
2923,84,2,62.27,0.0
2923,18,1,673.88,0.1
2923,93,3,68.0,0.0
2923,11,3,362.9,0.0
2923,113,1,570.95,0.0
2924,44,3,18.46,0.0
2924,117,4,15.26,0.0
2924,116,2,340.28,0.0
2924,8,3,274.79,0.0
2925,30,3,18.03,0.0
2926,13,3,290.11,0.2
2926,93,4,68.0,0.0
2927,69,4,149.0,0.0
2927,105,4,45.11,0.0
2927,1,2,74.48,0.0
2927,71,2,114.05,0.0
2928,54,4,27.62,0.0
2929,63,1,19.91,0.0
2929,54,2,27.62,0.0
2930,75,2,350.21,0.0
2930,85,3,22.44,0.15
2930,11,4,362.9,0.0
2931,40,2,72.98,0.0
2932,102,4,104.68,0.0
2932,68,2,34.7,0.0
2932,85,4,22.44,0.0
2932,47,3,25.63,0.0
2933,110,1,59.35,0.0
2933,37,3,921.79,0.0
2934,19,3,207.39,0.15
2934,23,4,25.86,0.0
2934,89,4,15.09,0.0
2934,104,2,291.82,0.0
2935,56,1,180.17,0.0
2935,33,3,19.5,0.0
2935,72,3,27.53,0.0
2935,113,4,570.95,0.0
2935,110,4,59.35,0.0
2936,101,4,29.93,0.15
2936,83,4,34.02,0.0
2936,71,2,114.05,0.0
2936,95,1,31.66,0.0
2936,62,2,151.53,0.1
2937,67,2,38.0,0.0
2937,29,2,102.09,0.0
2937,97,3,15.51,0.0
2937,42,4,13.33,0.0
2937,96,4,13.59,0.0
2938,64,2,248.26,0.2
2938,46,3,1072.61,0.0
2939,33,4,19.5,0.0
2940,53,1,108.15,0.0
2940,3,2,210.73,0.0
2940,111,1,36.67,0.0
2941,39,2,813.85,0.1
2942,67,1,38.0,0.0
2942,106,3,46.75,0.0
2942,113,1,570.95,0.0
2942,77,1,15.68,0.0
2942,69,3,149.0,0.0
2943,113,1,570.95,0.0
2943,6,2,79.0,0.0
2943,84,1,62.27,0.0
2943,92,3,66.97,0.0
2944,83,2,34.02,0.0
2945,89,2,15.09,0.15
2946,105,3,45.11,0.0
2947,37,2,921.79,0.0
2947,57,2,260.52,0.0
2947,35,4,273.54,0.0
2948,61,3,37.44,0.0
2948,39,1,813.85,0.0
2948,6,3,79.0,0.0
2948,59,1,90.35,0.0
2948,64,4,248.26,0.1
2949,61,4,37.44,0.0
2949,33,1,19.5,0.0
2949,79,1,73.8,0.15
2949,9,4,35.83,0.0
2950,100,3,30.75,0.0
2950,94,3,8.62,0.0
2950,12,4,61.23,0.0
2950,1,3,74.48,0.0
2951,21,3,82.02,0.0
2951,115,1,22.31,0.0
2951,45,3,28.82,0.0
2951,91,1,128.38,0.1
2952,32,3,37.01,0.1
2952,5,3,95.87,0.0
2952,67,3,38.0,0.0
2953,94,3,8.62,0.0
2954,73,2,111.85,0.0
2954,45,4,28.82,0.0
2955,1,2,74.48,0.0
2955,106,3,46.75,0.15
2955,26,2,36.15,0.0
2956,24,2,20.63,0.0
2957,47,3,25.63,0.0
2957,86,2,230.89,0.0
2957,116,2,340.28,0.2
2958,82,2,55.45,0.0
2958,42,4,13.33,0.0
2959,81,4,31.68,0.0
2959,59,1,90.35,0.0
2959,36,2,76.85,0.0
2959,31,1,527.26,0.0
2959,105,2,45.11,0.0
2960,42,3,13.33,0.0
2960,3,2,210.73,0.0
2960,80,1,21.1,0.15
2960,61,3,37.44,0.0
2960,105,2,45.11,0.15
2961,30,4,18.03,0.1
2961,107,3,257.39,0.0
2961,60,2,91.68,0.0
2962,96,2,13.59,0.0
2963,1,1,74.48,0.0
2963,85,3,22.44,0.0
2964,28,3,93.78,0.0
2964,43,3,23.13,0.0
2964,97,2,15.51,0.0
2964,81,1,31.68,0.0
2964,93,3,68.0,0.1
2965,19,2,207.39,0.0
2965,116,4,340.28,0.0
2965,44,3,18.46,0.1
2965,72,3,27.53,0.1
2965,59,4,90.35,0.0
2966,52,2,15.79,0.0
2966,53,3,108.15,0.0
2966,57,4,260.52,0.0
2966,90,2,109.37,0.0
2966,76,2,10.64,0.1
2967,99,3,38.04,0.0
2967,53,1,108.15,0.0
2967,40,4,72.98,0.0
2968,43,3,23.13,0.0
2969,67,4,38.0,0.0
2970,27,3,86.91,0.0
2971,73,2,111.85,0.0
2971,94,3,8.62,0.0
2971,50,1,36.36,0.0
2972,46,1,1072.61,0.15
2972,113,3,570.95,0.0
2973,20,4,17.08,0.0
2973,2,1,26.52,0.1
2973,108,2,27.5,0.1
2974,72,2,27.53,0.0
2974,78,3,137.74,0.0
2974,61,4,37.44,0.0
2974,44,1,18.46,0.0
2975,61,2,37.44,0.1
2975,92,2,66.97,0.2
2976,63,4,19.91,0.0
2976,41,2,61.94,0.15
2977,83,2,34.02,0.0
2977,41,1,61.94,0.0
2978,30,2,18.03,0.0
2978,60,2,91.68,0.0
2978,73,3,111.85,0.2
2978,97,2,15.51,0.0
2979,15,2,50.98,0.1
2979,46,3,1072.61,0.0
2979,62,3,151.53,0.0
2979,21,2,82.02,0.2
2980,100,1,30.75,0.0
2980,74,4,36.95,0.0
2980,113,1,570.95,0.0
2980,19,1,207.39,0.0
2980,119,2,44.92,0.0
2981,18,3,673.88,0.0
2981,19,3,207.39,0.15
2981,39,2,813.85,0.0
2981,13,2,290.11,0.1
2981,91,1,128.38,0.0
2982,31,4,527.26,0.0
2982,71,4,114.05,0.0
2983,26,2,36.15,0.0
2984,30,3,18.03,0.15
2984,70,2,28.81,0.0
2984,27,4,86.91,0.0
2985,96,3,13.59,0.0
2985,39,3,813.85,0.0
2985,24,3,20.63,0.0
2985,82,2,55.45,0.0
2985,33,3,19.5,0.0
2986,27,1,86.91,0.0
2986,98,3,979.01,0.0
2986,71,4,114.05,0.0
2986,87,4,400.13,0.2
2986,23,3,25.86,0.15
2987,3,4,210.73,0.0
2987,76,4,10.64,0.0
2987,32,4,37.01,0.0
2987,91,2,128.38,0.0
2988,111,3,36.67,0.0
2989,73,3,111.85,0.0
2989,46,2,1072.61,0.15
2989,40,2,72.98,0.0
2989,75,3,350.21,0.0
2990,98,1,979.01,0.0
2990,64,3,248.26,0.0
2991,59,4,90.35,0.0
2992,55,1,16.78,0.0
2993,82,4,55.45,0.0
2993,83,2,34.02,0.1
2993,118,4,369.42,0.0
2993,27,4,86.91,0.0
2994,108,2,27.5,0.0
2994,81,1,31.68,0.15
2994,27,1,86.91,0.0
2994,38,4,37.51,0.0
2994,44,3,18.46,0.0
2995,105,1,45.11,0.0
2996,20,1,17.08,0.0
2996,98,3,979.01,0.0
2996,14,4,74.09,0.0
2996,84,4,62.27,0.15
2997,111,4,36.67,0.0
2997,118,3,369.42,0.0
2997,77,3,15.68,0.0
2997,43,3,23.13,0.0
2998,32,3,37.01,0.0
2998,82,1,55.45,0.0
2998,70,4,28.81,0.0
2999,80,1,21.1,0.0
3000,50,3,36.36,0.15
3000,10,1,121.49,0.1
3001,87,3,400.13,0.1
3001,34,1,95.61,0.1
3001,3,1,210.73,0.0
3001,46,2,1072.61,0.0
3002,23,4,25.86,0.0
3003,94,3,8.62,0.0
3003,110,1,59.35,0.0
3003,8,2,274.79,0.15
3004,4,3,30.61,0.1
3005,15,3,50.98,0.0
3005,56,3,180.17,0.2
3005,115,1,22.31,0.1
3005,63,2,19.91,0.0
3006,6,1,79.0,0.0
3006,60,2,91.68,0.2
3006,107,3,257.39,0.1
3006,78,4,137.74,0.0
3007,95,4,31.66,0.0
3008,110,4,59.35,0.0
3008,93,1,68.0,0.0
3009,12,2,61.23,0.2
3009,45,2,28.82,0.0
3009,91,1,128.38,0.0
3010,13,4,290.11,0.0
3010,19,2,207.39,0.0
3011,48,2,128.2,0.0
3011,93,2,68.0,0.0
3011,87,4,400.13,0.0
3012,6,4,79.0,0.0
3012,36,1,76.85,0.0
3013,92,1,66.97,0.15
3014,73,2,111.85,0.2
3014,34,3,95.61,0.0
3014,80,1,21.1,0.0
3015,92,3,66.97,0.0
3015,43,1,23.13,0.0
3015,11,3,362.9,0.0
3015,110,3,59.35,0.0
3015,76,2,10.64,0.0
3016,66,1,405.53,0.1
3016,8,2,274.79,0.0
3016,111,4,36.67,0.0
3017,73,4,111.85,0.1
3017,82,3,55.45,0.0
3017,52,3,15.79,0.0
3017,79,2,73.8,0.1
3017,107,1,257.39,0.0
3018,23,2,25.86,0.0
3018,62,2,151.53,0.1
3018,65,3,759.55,0.0
3018,30,2,18.03,0.1
3018,119,3,44.92,0.0
3019,111,1,36.67,0.0
3019,36,3,76.85,0.2
3019,102,1,104.68,0.15
3019,56,3,180.17,0.0
3020,102,1,104.68,0.0
3021,18,1,673.88,0.0
3021,47,3,25.63,0.0
3021,44,3,18.46,0.0
3022,113,1,570.95,0.15
3022,1,3,74.48,0.15
3023,44,1,18.46,0.0
3023,99,4,38.04,0.0
3023,111,1,36.67,0.0
3023,19,3,207.39,0.15
3023,14,2,74.09,0.0
3024,15,1,50.98,0.0
3024,13,4,290.11,0.2
3024,66,2,405.53,0.0
3025,49,3,23.55,0.15
3025,24,2,20.63,0.0
3026,42,4,13.33,0.0
3026,58,1,22.91,0.1
3026,2,4,26.52,0.0
3026,39,3,813.85,0.0
3026,112,4,10.05,0.0
3027,34,2,95.61,0.0
3027,77,4,15.68,0.15
3027,9,2,35.83,0.2
3028,20,4,17.08,0.1
3028,108,1,27.5,0.15
3029,21,1,82.02,0.0
3029,78,1,137.74,0.1
3029,60,2,91.68,0.0
3029,82,4,55.45,0.0
3030,64,1,248.26,0.0
3030,3,4,210.73,0.1
3030,59,1,90.35,0.1
3031,47,1,25.63,0.15
3031,82,2,55.45,0.0
3031,93,3,68.0,0.0
3031,118,4,369.42,0.0
3032,17,3,30.4,0.0
3032,8,4,274.79,0.0
3032,12,1,61.23,0.0
3032,49,2,23.55,0.0
3033,102,2,104.68,0.0
3033,18,1,673.88,0.0
3033,10,4,121.49,0.1
3033,96,3,13.59,0.15
3034,55,3,16.78,0.0
3034,5,4,95.87,0.0
3034,106,2,46.75,0.0
3035,47,1,25.63,0.0
3035,12,4,61.23,0.0
3035,91,4,128.38,0.0
3035,102,2,104.68,0.0
3035,4,1,30.61,0.0
3036,48,3,128.2,0.0
3036,59,2,90.35,0.0
3037,82,3,55.45,0.15
3037,100,1,30.75,0.0
3037,90,3,109.37,0.0
3038,2,3,26.52,0.0
3038,28,4,93.78,0.0
3039,41,4,61.94,0.0
3039,86,2,230.89,0.0
3039,21,1,82.02,0.0
3039,1,3,74.48,0.0
3039,119,1,44.92,0.0
3040,18,3,673.88,0.15
3040,65,3,759.55,0.0
3040,14,4,74.09,0.0
3040,56,3,180.17,0.0
3040,83,2,34.02,0.0
3041,104,3,291.82,0.0
3041,43,4,23.13,0.0
3042,17,3,30.4,0.1
3042,102,3,104.68,0.15
3043,85,2,22.44,0.0
3043,62,3,151.53,0.0
3043,110,4,59.35,0.0
3043,87,1,400.13,0.0
3043,75,2,350.21,0.0
3044,58,4,22.91,0.0
3044,114,3,14.07,0.0
3044,94,2,8.62,0.0
3044,12,3,61.23,0.0
3045,79,1,73.8,0.0
3046,113,1,570.95,0.0
3046,76,3,10.64,0.2
3047,29,3,102.09,0.0
3048,77,1,15.68,0.0
3048,81,3,31.68,0.1
3048,115,1,22.31,0.0
3048,58,3,22.91,0.0
3048,62,1,151.53,0.0
3049,5,4,95.87,0.0
3049,77,2,15.68,0.0
3050,112,1,10.05,0.0
3051,96,1,13.59,0.0
3051,115,4,22.31,0.0
3051,71,1,114.05,0.1
3052,7,4,23.82,0.0
3052,81,4,31.68,0.0
3052,90,1,109.37,0.0
3052,67,3,38.0,0.1
3053,30,4,18.03,0.0
3053,15,2,50.98,0.0
3053,1,2,74.48,0.1
3053,65,1,759.55,0.0
3053,94,1,8.62,0.0
3054,119,1,44.92,0.0
3054,72,4,27.53,0.0
3054,15,4,50.98,0.2
3054,36,1,76.85,0.0
3055,5,2,95.87,0.0
3055,37,4,921.79,0.0
3055,88,2,13.67,0.0
3055,120,3,87.36,0.0
3056,5,1,95.87,0.0
3057,4,1,30.61,0.15
3057,86,1,230.89,0.0
3057,3,1,210.73,0.1
3058,87,3,400.13,0.0
3058,33,1,19.5,0.1
3058,102,1,104.68,0.0
3059,115,4,22.31,0.0
3059,88,2,13.67,0.0
3059,85,3,22.44,0.0
3059,114,4,14.07,0.0
3059,65,3,759.55,0.0
3060,96,3,13.59,0.0
3060,28,2,93.78,0.0
3060,50,2,36.36,0.0
3061,109,3,24.7,0.0
3061,22,4,133.91,0.0
3062,82,2,55.45,0.0
3062,101,1,29.93,0.0
3062,67,1,38.0,0.15
3063,53,4,108.15,0.0
3063,43,4,23.13,0.0
3063,117,3,15.26,0.0
3063,10,1,121.49,0.0
3063,103,2,101.9,0.0
3064,22,4,133.91,0.1
3065,80,1,21.1,0.1
3065,5,4,95.87,0.0
3065,101,2,29.93,0.15
3065,52,3,15.79,0.0
3065,90,1,109.37,0.0
3066,30,1,18.03,0.0
3066,86,1,230.89,0.0
3066,116,3,340.28,0.0
3066,110,1,59.35,0.0
3066,36,3,76.85,0.1
3067,59,1,90.35,0.0
3067,68,1,34.7,0.0
3067,88,1,13.67,0.1
3068,104,2,291.82,0.0
3068,95,2,31.66,0.0
3069,96,2,13.59,0.0
3069,29,4,102.09,0.0
3070,98,1,979.01,0.0
3070,88,2,13.67,0.15
3070,33,2,19.5,0.1
3070,34,1,95.61,0.0
3070,18,3,673.88,0.0
3071,108,1,27.5,0.0
3071,100,1,30.75,0.0
3071,10,3,121.49,0.0
3071,96,2,13.59,0.0
3071,95,3,31.66,0.0
3072,78,4,137.74,0.0
3072,103,4,101.9,0.0
3072,96,3,13.59,0.1
3073,47,1,25.63,0.0
3073,22,3,133.91,0.0
3074,12,2,61.23,0.0
3074,63,4,19.91,0.0
3074,8,3,274.79,0.0
3074,7,4,23.82,0.2
3074,75,3,350.21,0.0
3075,90,4,109.37,0.0
3075,72,4,27.53,0.0
3075,79,2,73.8,0.0
3076,9,1,35.83,0.0
3077,36,1,76.85,0.0
3077,43,1,23.13,0.0
3078,26,2,36.15,0.0
3078,63,1,19.91,0.1
3078,57,1,260.52,0.0
3079,117,2,15.26,0.0
3079,24,1,20.63,0.1
3079,29,4,102.09,0.1
3079,83,4,34.02,0.0
3080,119,1,44.92,0.0
3080,35,2,273.54,0.0
3080,61,2,37.44,0.0
3080,79,4,73.8,0.0
3080,92,2,66.97,0.0
3081,103,3,101.9,0.0
3081,107,3,257.39,0.0
3081,99,4,38.04,0.0
3081,91,2,128.38,0.1
3082,10,4,121.49,0.0
